latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.79965,12.2274885,82.0,7200,Europe/Rome,GMT+2

time,temperature_2m (°C),precipitation (mm),snowfall (cm),rain (mm),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-10-07T15:00,16.5,0.00,0.00,0.00,16.6,2.7,180,14.0
2024-10-07T16:00,16.6,0.00,0.00,0.00,17.0,0.6,162,9.7
2024-10-07T17:00,16.7,0.00,0.00,0.00,16.9,1.8,204,6.5
2024-10-07T18:00,16.4,0.00,0.00,0.00,17.1,0.7,194,6.1
2024-10-07T19:00,15.4,0.00,0.00,0.00,15.9,3.1,152,4.3
2024-10-07T20:00,15.0,0.00,0.00,0.00,15.4,3.2,90,5.0
2024-10-07T21:00,14.8,0.00,0.00,0.00,15.2,3.4,72,6.1
2024-10-07T22:00,14.7,0.00,0.00,0.00,14.4,6.6,29,11.2
2024-10-07T23:00,14.5,0.00,0.00,0.00,14.3,6.1,24,11.5
2024-10-08T00:00,14.6,0.10,0.00,0.10,14.4,5.9,18,10.4
2024-10-08T01:00,14.6,0.10,0.00,0.10,14.4,6.2,33,10.4
2024-10-08T02:00,14.6,0.00,0.00,0.00,14.7,4.6,31,10.4
2024-10-08T03:00,14.1,0.20,0.00,0.20,14.6,3.7,43,6.5
2024-10-08T04:00,14.1,0.10,0.00,0.10,14.3,5.2,29,8.6
2024-10-08T05:00,14.1,0.10,0.00,0.10,14.1,7.3,17,12.6
2024-10-08T06:00,14.5,0.10,0.00,0.10,14.5,6.4,11,13.3
2024-10-08T07:00,14.7,0.00,0.00,0.00,14.9,6.1,19,10.8
2024-10-08T08:00,15.0,0.00,0.00,0.00,15.0,7.6,45,12.6
2024-10-08T09:00,15.2,0.10,0.00,0.10,14.8,10.2,45,16.9
2024-10-08T10:00,15.6,0.10,0.00,0.10,15.0,12.1,37,21.2
2024-10-08T11:00,17.1,0.00,0.00,0.00,16.8,12.2,47,26.3
2024-10-08T12:00,17.5,0.70,0.00,0.70,17.4,13.0,56,24.1
2024-10-08T13:00,16.6,1.70,0.00,1.70,15.9,16.9,45,33.5
2024-10-08T14:00,16.6,5.80,0.00,5.80,16.5,12.8,50,32.8
2024-10-08T15:00,17.5,5.20,0.00,5.20,18.3,12.1,110,20.2
2024-10-08T16:00,17.8,6.50,0.00,6.50,17.7,17.7,110,31.7
2024-10-08T17:00,17.7,4.00,0.00,4.00,17.4,17.9,120,38.5
2024-10-08T18:00,17.9,4.90,0.00,4.90,17.3,21.0,135,38.5
2024-10-08T19:00,18.2,1.60,0.00,1.60,17.5,21.3,156,43.6
2024-10-08T20:00,18.4,0.80,0.00,0.80,17.9,20.6,163,40.0
2024-10-08T21:00,18.4,0.40,0.00,0.40,18.0,19.7,184,40.7
2024-10-08T22:00,17.9,3.30,0.00,3.30,18.4,12.7,212,36.0
2024-10-08T23:00,17.6,0.50,0.00,0.50,18.2,11.3,222,23.0
2024-10-09T00:00,17.2,0.00,0.00,0.00,18.1,9.7,235,20.9
2024-10-09T01:00,16.6,0.00,0.00,0.00,17.6,7.4,238,17.6
2024-10-09T02:00,16.2,0.00,0.00,0.00,17.4,5.2,245,13.7
2024-10-09T03:00,15.9,0.00,0.00,0.00,17.0,4.7,293,15.5
2024-10-09T04:00,15.3,0.00,0.00,0.00,16.1,4.9,219,9.0
2024-10-09T05:00,14.8,0.00,0.00,0.00,15.5,4.7,227,9.4
2024-10-09T06:00,15.2,0.00,0.00,0.00,16.3,3.4,212,7.6
2024-10-09T07:00,15.3,0.00,0.00,0.00,16.2,4.5,182,9.0
2024-10-09T08:00,15.1,0.00,0.00,0.00,16.0,4.3,197,9.0
2024-10-09T09:00,15.6,0.00,0.00,0.00,16.5,4.4,232,11.5
2024-10-09T10:00,15.9,0.00,0.00,0.00,17.5,0.9,233,11.5
2024-10-09T11:00,16.9,0.00,0.00,0.00,18.0,4.8,138,13.7
2024-10-09T12:00,17.9,0.00,0.00,0.00,18.8,4.7,180,15.8
2024-10-09T13:00,19.4,0.00,0.00,0.00,20.2,4.6,189,14.0
2024-10-09T14:00,20.5,0.00,0.00,0.00,20.8,8.0,220,18.4
2024-10-09T15:00,19.8,0.10,0.00,0.10,19.1,15.0,219,29.5
2024-10-09T16:00,20.3,0.40,0.00,0.40,19.7,13.3,215,32.4
2024-10-09T17:00,19.3,0.10,0.00,0.10,20.0,7.3,222,25.9
2024-10-09T18:00,18.6,0.00,0.00,0.00,20.5,3.3,167,13.3
2024-10-09T19:00,17.5,0.60,0.00,0.60,19.1,2.3,4,14.0
2024-10-09T20:00,16.9,0.50,0.00,0.50,18.2,5.1,17,17.6
2024-10-09T21:00,16.7,0.00,0.00,0.00,18.2,3.3,9,8.6
2024-10-09T22:00,16.4,0.00,0.00,0.00,17.8,3.6,351,7.2
2024-10-09T23:00,15.5,0.00,0.00,0.00,16.5,4.3,343,8.3
2024-10-10T00:00,15.6,0.00,0.00,0.00,16.7,4.0,355,9.4
2024-10-10T01:00,15.7,0.00,0.00,0.00,16.8,4.0,355,7.2
2024-10-10T02:00,15.9,0.10,0.00,0.10,16.7,5.3,10,9.4
2024-10-10T03:00,15.7,0.10,0.00,0.10,16.7,4.5,2,9.4
2024-10-10T04:00,15.5,0.00,0.00,0.00,16.2,6.4,11,11.5
2024-10-10T05:00,15.3,0.10,0.00,0.10,15.8,6.8,22,11.5
2024-10-10T06:00,15.7,0.00,0.00,0.00,16.0,7.5,44,13.0
2024-10-10T07:00,15.7,0.40,0.00,0.40,15.8,9.6,73,16.9
2024-10-10T08:00,15.6,0.70,0.00,0.70,15.6,11.3,63,19.1
2024-10-10T09:00,16.1,0.50,0.00,0.50,16.0,12.4,57,24.5
2024-10-10T10:00,16.2,4.20,0.00,4.20,16.0,13.2,58,24.5
2024-10-10T11:00,16.6,4.60,0.00,4.60,16.7,12.9,54,32.8
2024-10-10T12:00,17.7,0.60,0.00,0.60,18.7,8.8,67,30.6
2024-10-10T13:00,19.8,0.90,0.00,0.90,21.7,6.7,109,23.0
2024-10-10T14:00,19.9,3.40,0.00,3.40,20.7,12.2,253,28.4
2024-10-10T15:00,21.5,0.20,0.00,0.20,22.3,12.5,237,33.8
2024-10-10T16:00,21.3,0.10,0.00,0.10,22.2,10.1,230,32.0
2024-10-10T17:00,20.5,0.10,0.00,0.10,21.4,8.9,214,22.0
2024-10-10T18:00,19.0,0.00,0.00,0.00,21.0,3.2,297,17.3
2024-10-10T19:00,17.3,0.40,0.00,0.40,18.5,5.9,20,12.2
2024-10-10T20:00,15.9,1.50,0.00,1.50,16.3,9.0,5,23.8
2024-10-10T21:00,16.0,0.30,0.00,0.30,15.8,13.2,59,21.2
2024-10-10T22:00,14.8,0.00,0.00,0.00,14.1,10.8,90,26.6
2024-10-10T23:00,13.2,0.00,0.00,0.00,12.7,6.3,75,19.1
2024-10-11T00:00,12.4,0.00,0.00,0.00,11.6,6.2,78,11.5
2024-10-11T01:00,11.3,0.00,0.00,0.00,9.7,9.4,45,12.6
2024-10-11T02:00,11.7,0.00,0.00,0.00,10.7,5.7,349,11.5
2024-10-11T03:00,11.9,0.00,0.00,0.00,10.3,10.0,34,13.3
2024-10-11T04:00,11.6,0.00,0.00,0.00,10.6,5.2,333,12.6
2024-10-11T05:00,10.2,0.00,0.00,0.00,9.5,3.1,315,6.8
2024-10-11T06:00,9.5,0.00,0.00,0.00,8.8,2.4,343,5.8
2024-10-11T07:00,9.6,0.00,0.00,0.00,8.8,3.9,326,9.4
2024-10-11T08:00,9.5,0.00,0.00,0.00,8.3,6.2,327,11.9
2024-10-11T09:00,12.1,0.00,0.00,0.00,10.8,8.4,335,15.8
2024-10-11T10:00,15.1,0.00,0.00,0.00,14.9,5.5,343,15.8
2024-10-11T11:00,17.9,0.00,0.00,0.00,17.6,2.9,360,13.3
2024-10-11T12:00,19.5,0.00,0.00,0.00,18.8,2.3,51,10.8
2024-10-11T13:00,20.4,0.00,0.00,0.00,19.6,4.3,75,13.0
2024-10-11T14:00,20.9,0.00,0.00,0.00,19.9,5.7,72,14.8
2024-10-11T15:00,21.0,0.00,0.00,0.00,20.0,5.5,101,14.0
2024-10-11T16:00,20.7,0.00,0.00,0.00,19.8,5.9,113,14.0
2024-10-11T17:00,19.8,0.00,0.00,0.00,19.7,4.5,113,13.0
2024-10-11T18:00,17.5,0.00,0.00,0.00,17.2,7.2,68,8.6
2024-10-11T19:00,16.1,0.00,0.00,0.00,15.2,6.2,7,8.6
2024-10-11T20:00,15.1,0.00,0.00,0.00,14.4,4.2,335,9.0
2024-10-11T21:00,14.1,0.00,0.00,0.00,12.9,7.4,328,13.7
2024-10-11T22:00,12.8,0.00,0.00,0.00,11.6,7.4,334,15.1
2024-10-11T23:00,12.0,0.00,0.00,0.00,11.1,5.2,344,13.7
2024-10-12T00:00,11.8,0.00,0.00,0.00,10.7,6.5,336,12.2
2024-10-12T01:00,12.0,0.00,0.00,0.00,10.4,9.0,330,16.2
2024-10-12T02:00,11.5,0.00,0.00,0.00,10.0,8.1,329,16.9
2024-10-12T03:00,10.7,0.00,0.00,0.00,9.2,6.9,327,13.3
2024-10-12T04:00,10.7,0.00,0.00,0.00,9.1,7.4,338,14.4
2024-10-12T05:00,10.8,0.00,0.00,0.00,9.2,6.9,351,14.0
2024-10-12T06:00,10.4,0.00,0.00,0.00,8.9,6.0,343,13.0
2024-10-12T07:00,9.7,0.00,0.00,0.00,8.2,5.8,338,11.2
2024-10-12T08:00,10.1,0.00,0.00,0.00,8.5,6.4,344,11.5
2024-10-12T09:00,12.8,0.00,0.00,0.00,11.3,8.0,346,14.4
2024-10-12T10:00,15.3,0.00,0.00,0.00,14.2,5.5,13,14.8
2024-10-12T11:00,16.5,0.00,0.00,0.00,15.2,7.2,58,16.6
2024-10-12T12:00,17.5,0.00,0.00,0.00,16.0,8.4,74,20.2
2024-10-12T13:00,18.3,0.00,0.00,0.00,17.2,5.8,81,20.2
2024-10-12T14:00,18.6,0.00,0.00,0.00,17.6,4.9,92,16.2
2024-10-12T15:00,18.5,0.00,0.00,0.00,18.2,2.2,81,12.2
2024-10-12T16:00,18.4,0.00,0.00,0.00,18.2,1.6,96,10.1
2024-10-12T17:00,18.2,0.00,0.00,0.00,18.1,2.2,204,7.6
2024-10-12T18:00,17.8,0.00,0.00,0.00,17.4,3.1,208,5.8
2024-10-12T19:00,16.1,0.00,0.00,0.00,15.3,6.7,175,7.9
2024-10-12T20:00,15.6,0.00,0.00,0.00,15.2,5.2,205,8.6
2024-10-12T21:00,13.7,0.00,0.00,0.00,13.6,3.5,298,6.5
2024-10-12T22:00,13.1,0.00,0.00,0.00,12.7,4.1,299,6.8
2024-10-12T23:00,13.1,0.00,0.00,0.00,12.7,3.8,295,7.2
2024-10-13T00:00,12.7,0.00,0.00,0.00,12.2,4.0,300,7.6
2024-10-13T01:00,12.7,0.00,0.00,0.00,12.4,3.1,310,7.2
2024-10-13T02:00,12.3,0.00,0.00,0.00,11.9,3.1,329,7.6
2024-10-13T03:00,12.5,0.10,0.00,0.10,12.0,4.0,306,8.3
2024-10-13T04:00,11.8,0.10,0.00,0.10,11.7,2.4,312,7.9
2024-10-13T05:00,11.7,0.00,0.00,0.00,11.7,2.3,331,6.1
2024-10-13T06:00,11.3,0.00,0.00,0.00,11.2,2.2,336,6.8
2024-10-13T07:00,11.1,0.00,0.00,0.00,10.6,4.0,350,7.9
2024-10-13T08:00,11.8,0.00,0.00,0.00,10.9,7.0,4,11.5
2024-10-13T09:00,13.7,0.00,0.00,0.00,13.4,5.9,27,12.2
2024-10-13T10:00,15.0,0.00,0.00,0.00,14.9,5.5,46,13.3
2024-10-13T11:00,16.4,0.00,0.00,0.00,16.3,6.8,55,17.3
2024-10-13T12:00,17.1,0.00,0.00,0.00,17.0,6.2,64,17.3
2024-10-13T13:00,17.8,0.00,0.00,0.00,18.1,3.8,93,16.2
2024-10-13T14:00,18.3,0.00,0.00,0.00,18.6,3.1,144,13.3
2024-10-13T15:00,18.5,0.00,0.00,0.00,18.8,5.5,107,14.0
2024-10-13T16:00,18.7,0.00,0.00,0.00,19.2,4.8,70,15.1
2024-10-13T17:00,18.2,0.00,0.00,0.00,18.3,6.4,52,13.7
2024-10-13T18:00,16.6,0.00,0.00,0.00,17.3,4.2,59,13.3
2024-10-13T19:00,14.6,0.00,0.00,0.00,14.4,7.1,21,8.3
2024-10-13T20:00,14.7,0.00,0.00,0.00,14.8,4.7,353,9.0
2024-10-13T21:00,14.4,0.00,0.00,0.00,14.1,6.7,9,11.9
2024-10-13T22:00,14.3,0.00,0.00,0.00,13.9,6.9,20,13.3
2024-10-13T23:00,13.1,0.00,0.00,0.00,12.7,5.9,358,11.9
2024-10-14T00:00,12.4,0.00,0.00,0.00,11.8,5.6,353,8.6
2024-10-14T01:00,12.0,0.00,0.00,0.00,11.5,4.4,353,7.9
2024-10-14T02:00,11.9,0.00,0.00,0.00,11.1,6.9,340,11.9
2024-10-14T03:00,12.5,0.00,0.00,0.00,11.2,9.9,335,19.4
2024-10-14T04:00,11.5,0.00,0.00,0.00,10.3,8.7,330,18.0
2024-10-14T05:00,11.1,0.00,0.00,0.00,9.9,7.9,339,16.2
2024-10-14T06:00,10.6,0.00,0.00,0.00,9.5,6.7,333,14.8
2024-10-14T07:00,11.5,0.00,0.00,0.00,10.3,6.7,340,13.7
2024-10-14T08:00,12.2,0.00,0.00,0.00,11.0,7.0,320,13.0
2024-10-14T09:00,13.8,0.00,0.00,0.00,13.0,6.1,336,13.7
2024-10-14T10:00,15.9,0.00,0.00,0.00,15.6,5.1,333,12.2
2024-10-14T11:00,17.0,0.00,0.00,0.00,17.0,2.7,352,11.2
2024-10-14T12:00,17.6,0.00,0.00,0.00,17.8,2.3,29,9.4
2024-10-14T13:00,18.2,0.00,0.00,0.00,18.7,2.2,138,9.7
2024-10-14T14:00,18.2,0.00,0.00,0.00,18.7,3.0,147,10.8
2024-10-14T15:00,19.1,0.00,0.00,0.00,19.7,3.6,177,11.9
2024-10-14T16:00,19.2,0.00,0.00,0.00,19.6,4.6,191,12.2
2024-10-14T17:00,18.6,0.00,0.00,0.00,18.6,7.2,217,15.1
2024-10-14T18:00,16.8,0.00,0.00,0.00,17.4,4.3,246,14.4
2024-10-14T19:00,15.0,0.00,0.00,0.00,15.4,4.9,272,9.0
2024-10-14T20:00,14.3,0.00,0.00,0.00,14.5,4.5,310,8.6
2024-10-14T21:00,13.7,0.00,0.00,0.00,14.0,3.6,330,7.9
2024-10-14T22:00,12.5,0.00,0.00,0.00,12.6,3.1,332,7.6
2024-10-14T23:00,11.8,0.00,0.00,0.00,11.9,1.8,315,6.8
2024-10-15T00:00,11.6,0.00,0.00,0.00,11.7,1.5,306,5.4
2024-10-15T01:00,11.4,0.00,0.00,0.00,11.2,3.0,322,8.3
2024-10-15T02:00,11.3,0.00,0.00,0.00,10.9,3.9,323,9.0
2024-10-15T03:00,10.7,0.00,0.00,0.00,9.5,8.1,321,14.8
2024-10-15T04:00,10.8,0.00,0.00,0.00,9.9,6.0,335,14.4
2024-10-15T05:00,10.8,0.00,0.00,0.00,9.9,5.4,346,11.5
2024-10-15T06:00,10.7,0.00,0.00,0.00,9.7,5.4,340,10.4
2024-10-15T07:00,10.7,0.00,0.00,0.00,9.5,5.5,347,10.4
2024-10-15T08:00,10.6,0.00,0.00,0.00,9.2,6.6,338,11.9
2024-10-15T09:00,13.0,0.00,0.00,0.00,11.9,6.1,346,13.3
2024-10-15T10:00,15.5,0.00,0.00,0.00,15.2,3.6,3,12.6
2024-10-15T11:00,17.3,0.00,0.00,0.00,17.7,1.8,90,10.4
2024-10-15T12:00,18.2,0.00,0.00,0.00,18.6,4.9,114,15.1
2024-10-15T13:00,18.7,0.00,0.00,0.00,19.3,5.5,109,16.6
2024-10-15T14:00,18.7,0.00,0.00,0.00,19.6,3.7,104,16.2
2024-10-15T15:00,19.1,0.00,0.00,0.00,19.7,5.9,79,15.8
2024-10-15T16:00,19.2,0.00,0.00,0.00,20.1,3.1,90,15.8
2024-10-15T17:00,18.8,0.00,0.00,0.00,19.8,1.5,76,10.1
2024-10-15T18:00,17.7,0.00,0.00,0.00,18.7,2.1,75,4.7
2024-10-15T19:00,16.0,0.00,0.00,0.00,16.7,2.7,8,4.3
2024-10-15T20:00,14.0,0.00,0.00,0.00,14.3,3.8,329,5.0
2024-10-15T21:00,13.7,0.00,0.00,0.00,14.0,2.7,328,6.1
2024-10-15T22:00,13.8,0.00,0.00,0.00,14.2,2.6,326,6.8
2024-10-15T23:00,13.1,0.00,0.00,0.00,13.4,2.5,315,7.6
2024-10-16T00:00,12.6,0.00,0.00,0.00,12.6,3.9,313,9.4
2024-10-16T01:00,12.2,0.00,0.00,0.00,12.1,4.4,322,10.4
2024-10-16T02:00,12.1,0.00,0.00,0.00,11.9,3.9,336,9.7
2024-10-16T03:00,12.1,0.00,0.00,0.00,11.9,4.6,309,12.2
2024-10-16T04:00,12.3,0.00,0.00,0.00,11.8,6.1,348,11.2
2024-10-16T05:00,12.9,0.00,0.00,0.00,12.5,5.9,349,11.5
2024-10-16T06:00,13.2,0.00,0.00,0.00,12.6,7.8,8,14.0
2024-10-16T07:00,12.6,0.00,0.00,0.00,12.2,5.6,4,14.0
2024-10-16T08:00,12.5,0.00,0.00,0.00,11.9,5.2,354,9.7
2024-10-16T09:00,14.5,0.00,0.00,0.00,13.6,9.8,23,17.3
2024-10-16T10:00,16.0,0.00,0.00,0.00,15.3,8.1,47,19.1
2024-10-16T11:00,17.1,0.00,0.00,0.00,16.4,9.6,57,20.9
2024-10-16T12:00,17.5,0.00,0.00,0.00,16.9,9.3,75,21.6
2024-10-16T13:00,17.8,0.00,0.00,0.00,17.3,8.7,76,20.2
2024-10-16T14:00,18.9,0.00,0.00,0.00,18.4,9.0,77,19.8
2024-10-16T15:00,18.0,0.10,0.00,0.10,17.9,6.0,57,16.2
2024-10-16T16:00,17.6,0.60,0.00,0.60,17.6,7.8,48,16.9
2024-10-16T17:00,16.9,0.60,0.00,0.60,17.6,6.3,108,13.7
2024-10-16T18:00,16.4,0.20,0.00,0.20,17.1,5.6,61,11.2
2024-10-16T19:00,16.1,0.60,0.00,0.60,16.9,4.7,43,9.7
2024-10-16T20:00,16.1,0.40,0.00,0.40,16.3,7.8,61,13.7
2024-10-16T21:00,15.5,0.30,0.00,0.30,15.5,8.1,61,14.4
2024-10-16T22:00,15.1,0.40,0.00,0.40,14.7,10.0,57,16.9
2024-10-16T23:00,14.7,0.00,0.00,0.00,14.4,8.5,65,17.3
2024-10-17T00:00,14.4,0.00,0.00,0.00,14.0,8.6,70,14.8
2024-10-17T01:00,14.3,0.00,0.00,0.00,13.8,8.5,61,15.5
2024-10-17T02:00,14.3,0.00,0.00,0.00,13.8,8.0,46,14.4
2024-10-17T03:00,14.3,0.80,0.00,0.80,14.5,5.3,55,9.4
2024-10-17T04:00,14.2,0.90,0.00,0.90,14.3,6.2,64,10.4
2024-10-17T05:00,14.1,0.20,0.00,0.20,13.9,7.8,56,13.3
2024-10-17T06:00,14.0,0.00,0.00,0.00,13.7,8.0,48,15.5
2024-10-17T07:00,14.1,0.00,0.00,0.00,14.1,5.7,28,13.7
2024-10-17T08:00,14.3,0.00,0.00,0.00,14.2,6.6,26,11.2
2024-10-17T09:00,15.0,0.00,0.00,0.00,14.9,7.6,25,13.3
2024-10-17T10:00,15.9,0.00,0.00,0.00,16.0,6.9,76,13.7
2024-10-17T11:00,16.4,0.00,0.00,0.00,16.4,7.9,74,17.6
2024-10-17T12:00,17.0,0.00,0.00,0.00,17.0,8.5,63,18.4
2024-10-17T13:00,17.0,0.00,0.00,0.00,17.1,8.1,62,18.7
2024-10-17T14:00,17.5,0.00,0.00,0.00,17.6,8.3,70,17.6
2024-10-17T15:00,17.8,1.10,0.00,1.10,18.1,10.2,59,21.6
2024-10-17T16:00,18.0,0.00,0.00,0.00,18.2,11.8,67,23.0
2024-10-17T17:00,17.9,0.00,0.00,0.00,18.4,9.4,79,23.8
2024-10-17T18:00,17.2,0.00,0.00,0.00,17.7,9.3,56,17.6
2024-10-17T19:00,17.2,0.00,0.00,0.00,17.5,9.0,47,18.0
2024-10-17T20:00,17.1,0.50,0.00,0.50,17.6,7.4,51,15.8
2024-10-17T21:00,16.8,1.00,0.00,1.00,17.3,7.8,48,13.7
2024-10-17T22:00,16.6,0.40,0.00,0.40,17.2,7.6,54,14.0
2024-10-17T23:00,16.4,0.40,0.00,0.40,17.0,7.6,59,13.3
2024-10-18T00:00,16.3,0.50,0.00,0.50,16.8,8.1,59,14.8
2024-10-18T01:00,16.0,0.40,0.00,0.40,16.2,9.9,55,18.0
2024-10-18T02:00,15.7,0.50,0.00,0.50,15.9,9.0,57,18.0
2024-10-18T03:00,15.9,1.40,0.00,1.40,15.4,12.9,58,23.4
2024-10-18T04:00,16.0,1.60,0.00,1.60,15.5,13.2,70,23.8
2024-10-18T05:00,16.1,1.80,0.00,1.80,15.4,14.6,58,26.3
2024-10-18T06:00,16.0,1.60,0.00,1.60,15.3,15.1,64,27.4
2024-10-18T07:00,15.9,2.30,0.00,2.30,14.8,16.9,61,31.0
2024-10-18T08:00,15.9,3.20,0.00,3.20,14.7,18.4,63,32.8
2024-10-18T09:00,15.9,2.40,0.00,2.40,14.5,18.9,62,35.3
2024-10-18T10:00,16.0,2.30,0.00,2.30,14.9,17.1,63,34.6
2024-10-18T11:00,16.5,0.90,0.00,0.90,15.7,15.1,61,32.0
2024-10-18T12:00,16.2,0.10,0.00,0.10,15.2,16.3,62,28.4
2024-10-18T13:00,16.9,0.30,0.00,0.30,16.1,16.2,59,32.0
2024-10-18T14:00,17.0,2.80,0.00,2.80,16.6,14.1,65,32.0
2024-10-18T15:00,15.9,6.10,0.00,6.10,15.6,12.9,7,32.4
2024-10-18T16:00,16.8,2.30,0.00,2.30,16.3,15.7,24,27.0
2024-10-18T17:00,17.1,0.70,0.00,0.70,17.1,11.6,26,27.7
2024-10-18T18:00,16.8,0.00,0.00,0.00,16.9,9.7,43,20.2
2024-10-18T19:00,16.1,0.00,0.00,0.00,15.9,10.7,57,18.0
2024-10-18T20:00,16.2,0.00,0.00,0.00,15.9,10.4,48,19.4
2024-10-18T21:00,16.7,0.00,0.00,0.00,16.4,10.8,44,18.7
2024-10-18T22:00,16.1,0.00,0.00,0.00,15.4,13.0,63,22.7
2024-10-18T23:00,15.8,0.00,0.00,0.00,14.9,14.4,68,25.6
2024-10-19T00:00,15.7,0.00,0.00,0.00,15.4,10.7,57,25.2
2024-10-19T01:00,15.9,0.00,0.00,0.00,16.2,6.4,58,18.7
2024-10-19T02:00,15.0,0.00,0.00,0.00,15.3,6.2,41,11.2
2024-10-19T03:00,14.6,0.00,0.00,0.00,15.0,5.1,10,11.2
2024-10-19T04:00,14.4,0.00,0.00,0.00,14.5,6.3,13,10.8
2024-10-19T05:00,14.7,0.00,0.00,0.00,14.5,9.0,55,15.5
2024-10-19T06:00,14.9,0.00,0.00,0.00,14.5,10.8,44,19.4
2024-10-19T07:00,15.0,0.00,0.00,0.00,15.1,7.6,34,19.8
2024-10-19T08:00,15.0,0.00,0.00,0.00,15.3,7.0,10,13.3
2024-10-19T09:00,15.6,0.90,0.00,0.90,15.9,7.9,17,15.5
2024-10-19T10:00,16.8,1.10,0.00,1.10,17.3,8.5,333,14.8
2024-10-19T11:00,18.0,0.00,0.00,0.00,18.8,6.9,5,17.6
2024-10-19T12:00,19.4,0.30,0.00,0.30,20.7,4.9,33,15.5
2024-10-19T13:00,20.4,0.00,0.00,0.00,21.6,6.4,61,15.1
2024-10-19T14:00,21.5,0.00,0.00,0.00,21.4,12.4,68,24.5
2024-10-19T15:00,20.8,0.00,0.00,0.00,20.6,13.5,44,32.0
2024-10-19T16:00,20.4,0.00,0.00,0.00,20.5,11.2,53,25.6
2024-10-19T17:00,19.5,0.40,0.00,0.40,19.4,11.4,69,21.2
2024-10-19T18:00,17.6,1.90,0.00,1.90,17.5,14.4,81,25.6
2024-10-19T19:00,16.4,3.90,0.00,3.90,15.2,18.2,63,34.6
2024-10-19T20:00,16.0,1.20,0.00,1.20,15.0,17.6,62,33.5
2024-10-19T21:00,15.8,2.40,0.00,2.40,14.8,15.8,61,32.0
2024-10-19T22:00,15.5,4.40,0.00,4.40,14.9,12.1,60,28.8
2024-10-19T23:00,15.3,1.80,0.00,1.80,15.1,9.5,76,21.2
2024-10-20T00:00,15.2,1.10,0.00,1.10,15.0,9.0,61,17.3
2024-10-20T01:00,14.8,1.20,0.00,1.20,15.1,5.1,45,16.2
2024-10-20T02:00,15.0,1.90,0.00,1.90,15.0,7.6,43,13.0
2024-10-20T03:00,15.5,0.70,0.00,0.70,14.7,13.5,76,24.5
2024-10-20T04:00,15.7,0.00,0.00,0.00,15.4,10.0,38,24.8
2024-10-20T05:00,14.5,0.00,0.00,0.00,14.7,6.0,10,16.9
2024-10-20T06:00,14.6,0.00,0.00,0.00,14.8,6.6,35,9.4
2024-10-20T07:00,15.1,0.00,0.00,0.00,15.7,4.8,25,8.6
2024-10-20T08:00,14.7,0.00,0.00,0.00,15.2,4.5,37,8.6
2024-10-20T09:00,15.9,0.00,0.00,0.00,16.2,7.2,35,13.0
2024-10-20T10:00,16.9,0.00,0.00,0.00,17.2,6.8,32,15.1
2024-10-20T11:00,18.0,0.00,0.00,0.00,18.1,7.2,37,16.6
2024-10-20T12:00,19.0,0.00,0.00,0.00,19.4,6.5,62,16.9
2024-10-20T13:00,20.1,0.00,0.00,0.00,20.4,6.8,92,17.6
2024-10-20T14:00,21.0,0.00,0.00,0.00,21.3,5.8,94,17.6
2024-10-20T15:00,21.4,0.00,0.00,0.00,21.5,5.4,88,15.8
2024-10-20T16:00,21.2,0.00,0.00,0.00,21.4,5.6,75,13.7
2024-10-20T17:00,20.5,0.00,0.00,0.00,21.8,2.7,70,12.2
2024-10-20T18:00,18.9,0.00,0.00,0.00,19.5,4.6,351,5.4
2024-10-20T19:00,17.0,0.00,0.00,0.00,17.4,4.1,319,5.8
2024-10-20T20:00,15.0,0.00,0.00,0.00,15.2,5.1,293,6.5
2024-10-20T21:00,14.8,0.00,0.00,0.00,15.1,3.8,295,7.9
2024-10-20T22:00,14.1,0.00,0.00,0.00,14.5,2.9,313,7.6
2024-10-20T23:00,13.9,0.00,0.00,0.00,14.1,3.2,341,7.6
2024-10-21T00:00,12.8,0.00,0.00,0.00,12.6,4.8,347,7.6
2024-10-21T01:00,12.7,0.00,0.00,0.00,12.4,4.9,343,6.5
2024-10-21T02:00,12.3,0.00,0.00,0.00,12.0,4.7,337,6.8
2024-10-21T03:00,12.7,0.00,0.00,0.00,12.8,3.0,335,6.5
2024-10-21T04:00,12.3,0.00,0.00,0.00,12.1,4.0,360,7.6
2024-10-21T05:00,11.9,0.00,0.00,0.00,11.7,3.7,349,7.6
2024-10-21T06:00,11.6,0.00,0.00,0.00,11.3,3.4,344,6.8
2024-10-21T07:00,11.3,0.00,0.00,0.00,11.0,3.1,339,6.8
2024-10-21T08:00,11.4,0.00,0.00,0.00,11.1,2.4,324,6.5
2024-10-21T09:00,14.2,0.00,0.00,0.00,14.1,4.2,335,9.0
2024-10-21T10:00,17.1,0.00,0.00,0.00,18.0,2.1,15,9.7
2024-10-21T11:00,18.6,0.00,0.00,0.00,19.5,2.3,90,10.1
2024-10-21T12:00,19.5,0.00,0.00,0.00,20.3,4.2,133,13.7
2024-10-21T13:00,20.3,0.00,0.00,0.00,21.2,4.7,152,14.4
2024-10-21T14:00,21.0,0.00,0.00,0.00,21.9,5.3,170,15.1
2024-10-21T15:00,21.3,0.00,0.00,0.00,22.0,6.2,210,15.1
